id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
1.0,0.0,1.0,2.0,15.0,19.0,7.0,7.0,10.0,10.0,406.0,0.10526315789473684,0.25578947368421057,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.5263157894736842,6.294117647058823,7.0588235294117645,7.705882352941177,6.5625,7.705882352941177,6.5,6.235294117647059,5.1875,1.9411764705882353,38.0,8.0,2.0,4.0,6.0,2.0,7.0,2.0,7.0,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,15.0,20.0,15.0,15.0,50.0,5.0,5.0,30.0,0.0,10.0,6.0,9.0,6.0,8.0,9.0,5.0,8.0,8.0,5.0,9.0,0.2631578947368421,7.0,7.888888888888889,8.38888888888889,6.777777777777778,7.944444444444445,6.444444444444445,7.277777777777778,2.388888888888889,1.9444444444444444,1.0,30.0,30.0,10.0,5.0,5.0,20.0,7.0,9.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,20.0,20.0,20.0,10.0,15.0,15.0,30.0,20.0,20.0,5.0,10.0,15.0,40.0,15.0,5.0,25.0,0.0,15.0,40.0,0.0,0.0,40.0,0.0,20.0,7.0,8.0,9.0,7.0,9.0,7.0,8.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,379
2.0,0.0,3.0,2.0,15.0,19.0,4.0,4.0,10.0,10.0,406.0,0.10526315789473684,0.1542105263157895,0.05263157894736842,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.2631578947368421,5.944444444444445,7.444444444444445,7.833333333333333,6.555555555555555,7.0625,6.055555555555555,6.0,4.888888888888889,1.9444444444444444,33.0,14.0,1.0,4.0,8.0,2.0,7.0,4.0,6.0,7.0,8.0,8.0,8.0,5.0,5.0,3.0,1.0,5.0,5.0,7.0,7.0,10.0,9.0,9.0,9.0,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,20.0,15.0,15.0,20.0,20.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0,9.0,9.0,3.0,7.0,9.0,9.0,9.0,0.7368421052631579,5.444444444444445,6.388888888888889,6.647058823529412,5.888888888888889,6.411764705882353,5.722222222222222,5.5,3.8125,1.9411764705882353,5.0,15.0,25.0,20.0,15.0,15.0,10.0,6.0,8.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,380
3.0,0.0,5.0,2.0,15.0,19.0,5.0,5.0,10.0,10.0,406.0,0.10526315789473684,0.17,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.42105263157894735,6.388888888888889,6.833333333333333,6.833333333333333,6.470588235294118,6.875,6.461538461538462,5.75,4.861111111111111,1.9444444444444444,24.0,14.0,2.0,6.0,3.0,5.0,4.0,1.0,6.0,5.0,5.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,9.0,6.0,4.0,8.0,7.0,8.0,8.0,7.0,2.0,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0,7.0,7.0,10.0,9.0,8.0,7.0,8.0,8.0,9.0,9.0,0.3157894736842105,6.5,7.722222222222222,7.111111111111111,6.444444444444445,6.833333333333333,6.166666666666667,6.611111111111111,5.888888888888889,1.9444444444444444,3.0,15.0,10.0,10.0,40.0,5.0,20.0,7.0,8.0,8.0,9.0,9.0,5.0,1.0,3.0,40.0,15.0,20.0,15.0,5.0,5.0,20.0,20.0,20.0,30.0,5.0,5.0,35.0,10.0,10.0,15.0,15.0,15.0,30.0,10.0,10.0,20.0,5.0,25.0,7.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,381
4.0,0.0,7.0,2.0,15.0,19.0,17.0,17.0,10.0,10.0,406.0,0.21052631578947367,0.1436842105263158,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.42105263157894735,6.222222222222222,6.882352941176471,6.888888888888889,5.555555555555555,6.647058823529412,5.6875,6.0,5.388888888888889,1.9411764705882353,28.0,14.0,2.0,8.0,1.0,2.0,7.0,3.0,6.0,6.0,5.0,10.0,10.0,9.0,9.0,6.0,8.0,3.0,8.0,10.0,8.0,10.0,9.0,9.0,9.0,1.0,6.0,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0,80.0,0.0,10.0,10.0,0.0,0.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,8.0,8.0,8.0,0.5263157894736842,6.157894736842105,7.368421052631579,7.315789473684211,7.7368421052631575,7.315789473684211,6.842105263157895,6.315789473684211,5.2631578947368425,1.9473684210526316,3.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,7.0,8.0,9.0,5.0,3.0,3.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,60.0,5.0,5.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,382
5.0,0.0,9.0,2.0,15.0,19.0,8.0,8.0,10.0,10.0,406.0,0.21052631578947367,0.2115789473684211,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.5789473684210527,6.333333333333333,7.777777777777778,6.666666666666667,6.666666666666667,6.4,5.461538461538462,6.583333333333333,6.666666666666667,2.0,27.0,9.0,2.0,10.0,5.0,3.0,6.0,2.0,7.0,9.0,7.0,9.0,9.0,8.0,8.0,5.0,1.0,5.0,6.0,9.0,4.0,9.0,8.0,7.0,7.0,4.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,50.0,5.0,5.0,20.0,10.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0,7.0,9.0,7.0,6.0,6.0,8.0,9.0,8.0,9.0,9.0,0.3684210526315789,4.5625,6.2,6.538461538461538,6.875,7.0,,5.6875,4.4375,2.0,2.0,30.0,20.0,20.0,10.0,10.0,10.0,8.0,10.0,5.0,6.0,4.0,8.0,3.0,3.0,25.0,15.0,20.0,15.0,20.0,5.0,25.0,15.0,20.0,15.0,15.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0,60.0,5.0,5.0,20.0,5.0,5.0,6.0,8.0,5.0,7.0,6.0,7.0,7.0,6.0,5.0,4.0,2.0,4.0,1.0,1.0,1.0,25.0,15.0,15.0,15.0,15.0,15.0,20.0,25.0,25.0,10.0,15.0,5.0,25.0,5.0,10.0,30.0,10.0,5.0,40.0,5.0,10.0,30.0,10.0,5.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,383
6.0,0.0,11.0,2.0,15.0,19.0,16.0,16.0,10.0,10.0,406.0,0.3684210526315789,0.21315789473684213,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.6842105263157895,7.0,7.526315789473684,7.315789473684211,8.105263157894736,6.722222222222222,7.15625,7.157894736842105,6.611111111111111,2.0,23.0,9.0,2.0,9.0,6.0,2.0,5.0,3.0,10.0,8.0,5.0,7.0,9.0,10.0,10.0,3.0,3.0,7.0,6.0,7.0,10.0,10.0,5.0,6.0,6.0,3.0,8.0,20.0,20.0,20.0,20.0,20.0,0.0,25.0,15.0,15.0,10.0,20.0,15.0,20.0,20.0,10.0,20.0,20.0,10.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,10.0,10.0,0.5789473684210527,7.368421052631579,9.0,8.894736842105264,7.421052631578948,8.631578947368421,6.394736842105263,6.0,7.421052631578948,2.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,7.0,7.0,8.0,8.0,9.0,7.0,1.0,3.0,30.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,20.0,20.0,20.0,0.0,0.0,40.0,10.0,10.0,20.0,10.0,10.0,7.0,7.0,8.0,9.0,8.0,7.0,9.0,8.0,9.0,9.0,0.0,1.0,0.0,,,30.0,10.0,10.0,10.0,10.0,30.0,40.0,10.0,10.0,5.0,5.0,30.0,20.0,10.0,20.0,15.0,15.0,20.0,20.0,10.0,10.0,10.0,25.0,25.0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,384
7.0,0.0,13.0,2.0,15.0,19.0,12.0,12.0,10.0,10.0,406.0,0.3684210526315789,0.2805263157894737,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.5263157894736842,7.052631578947368,7.842105263157895,6.842105263157895,7.2105263157894735,6.5,6.285714285714286,6.842105263157895,6.0,2.0,25.0,9.0,2.0,5.0,8.0,2.0,5.0,3.0,2.0,7.0,5.0,8.0,10.0,10.0,10.0,10.0,6.0,8.0,9.0,6.0,10.0,10.0,8.0,10.0,9.0,8.0,7.0,25.0,20.0,20.0,20.0,10.0,5.0,40.0,5.0,10.0,20.0,5.0,20.0,50.0,5.0,10.0,20.0,5.0,10.0,8.0,8.0,6.0,8.0,6.0,7.0,10.0,6.0,8.0,5.0,0.5789473684210527,6.894736842105263,8.368421052631579,8.526315789473685,8.0,8.105263157894736,6.636363636363637,7.105263157894737,6.388888888888889,2.0,,30.0,5.0,20.0,20.0,20.0,5.0,8.0,7.0,8.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,385
8.0,0.0,15.0,2.0,15.0,19.0,14.0,14.0,10.0,10.0,406.0,0.10526315789473684,0.02315789473684211,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.3157894736842105,5.631578947368421,8.052631578947368,7.684210526315789,6.7894736842105265,6.625,5.8125,6.105263157894737,5.684210526315789,2.0,26.0,3.0,2.0,4.0,2.0,2.0,7.0,2.0,3.0,1.0,3.0,5.0,8.0,7.0,7.0,2.0,5.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,3.0,4.0,15.0,10.0,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,15.0,20.0,40.0,5.0,10.0,20.0,10.0,15.0,7.0,8.0,9.0,9.0,9.0,6.0,8.0,8.0,7.0,9.0,0.5789473684210527,7.473684210526316,7.368421052631579,7.368421052631579,7.052631578947368,7.2,5.5,6.473684210526316,5.684210526315789,2.0,4.0,25.0,20.0,30.0,10.0,5.0,10.0,7.0,9.0,8.0,7.0,8.0,7.0,3.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,0.0,1.0,1.0,1.0,,15.0,20.0,20.0,15.0,10.0,20.0,15.0,20.0,20.0,15.0,10.0,20.0,15.0,20.0,20.0,15.0,10.0,20.0,15.0,20.0,20.0,15.0,10.0,20.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,386
9.0,0.0,17.0,2.0,15.0,19.0,13.0,13.0,10.0,10.0,406.0,0.42105263157894735,0.09052631578947368,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.7368421052631579,8.18421052631579,7.666666666666667,7.526315789473684,7.75,7.0588235294117645,6.0,7.315789473684211,6.052631578947368,2.0,25.0,3.0,2.0,5.0,2.0,2.0,7.0,2.0,3.0,5.0,5.0,8.0,8.0,6.0,6.0,4.0,3.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,2.0,6.0,20.0,15.0,25.0,15.0,15.0,10.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,0.5263157894736842,7.2105263157894735,7.894736842105263,8.210526315789474,7.684210526315789,7.894736842105263,7.157894736842105,7.052631578947368,7.2631578947368425,2.0,8.0,25.0,10.0,20.0,15.0,15.0,15.0,8.0,9.0,8.0,9.0,8.0,8.0,1.0,2.0,20.0,20.0,15.0,20.0,10.0,15.0,25.0,10.0,15.0,20.0,15.0,15.0,25.0,15.0,15.0,15.0,10.0,20.0,25.0,15.0,20.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,387
10.0,0.0,19.0,2.0,15.0,19.0,9.0,9.0,10.0,10.0,406.0,0.05263157894736842,0.23421052631578954,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.47368421052631576,6.973684210526316,6.555555555555555,6.552631578947368,6.9411764705882355,6.588235294117647,5.538461538461538,5.973684210526316,4.868421052631579,2.0,24.0,3.0,2.0,1.0,6.0,2.0,4.0,2.0,3.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,20.0,15.0,14.0,16.0,1.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,9.0,8.0,9.0,0.05263157894736842,4.947368421052632,7.052631578947368,7.368421052631579,6.473684210526316,7.0,5.631578947368421,4.0,3.473684210526316,2.0,1.5,25.0,15.0,15.0,15.0,15.0,15.0,8.0,9.0,8.0,8.0,8.0,2.0,3.0,3.0,25.0,17.0,14.0,15.0,14.0,15.0,20.0,16.0,16.0,16.0,16.0,16.0,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,388
11.0,0.0,21.0,2.0,15.0,19.0,2.0,2.0,10.0,10.0,406.0,0.42105263157894735,0.24526315789473685,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.8947368421052632,7.611111111111111,7.277777777777778,7.777777777777778,7.861111111111111,7.323529411764706,5.294117647058823,7.333333333333333,6.352941176470588,2.0,21.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,7.0,20.0,30.0,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,5.0,8.0,10.0,9.0,7.0,7.0,0.42105263157894735,6.666666666666667,9.5,9.055555555555555,6.111111111111111,9.454545454545455,6.2,6.777777777777778,6.611111111111111,2.0,7.0,10.0,50.0,10.0,15.0,0.0,15.0,9.0,10.0,9.0,10.0,7.0,7.0,1.0,2.0,20.0,40.0,10.0,20.0,0.0,10.0,10.0,50.0,15.0,15.0,0.0,10.0,25.0,5.0,15.0,25.0,15.0,15.0,40.0,0.0,10.0,30.0,0.0,20.0,8.0,10.0,8.0,10.0,6.0,8.0,10.0,8.0,10.0,6.0,0.0,3.0,0.0,,,10.0,50.0,20.0,20.0,0.0,0.0,30.0,40.0,10.0,20.0,0.0,0.0,60.0,10.0,10.0,10.0,0.0,10.0,60.0,10.0,5.0,15.0,0.0,10.0,8.0,10.0,8.0,10.0,6.0,8.0,8.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,389
12.0,0.0,23.0,2.0,15.0,19.0,18.0,18.0,10.0,10.0,406.0,0.15789473684210525,0.3478947368421052,0.10526315789473684,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.15789473684210525,3.611111111111111,5.944444444444445,6.305555555555555,4.277777777777778,6.235294117647059,2.625,4.277777777777778,5.277777777777778,2.0,30.0,9.0,4.0,1.0,10.0,6.0,4.0,3.0,2.0,6.0,1.0,6.0,10.0,6.0,6.0,8.0,1.0,4.0,10.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0,10.0,20.0,20.0,10.0,10.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,20.0,20.0,10.0,10.0,30.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.9473684210526315,6.666666666666667,8.555555555555555,8.222222222222221,6.444444444444445,7.333333333333333,,6.111111111111111,6.882352941176471,2.0,10.0,10.0,20.0,20.0,10.0,10.0,30.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,390
13.0,0.0,25.0,2.0,15.0,19.0,10.0,10.0,10.0,10.0,406.0,0.05263157894736842,0.26526315789473687,0.7894736842105263,27.105263157894736,2.210526315789474,33.1578947368421,13.736842105263158,19.05263157894737,17.94736842105263,7.157894736842105,8.947368421052632,0.5263157894736842,6.526315789473684,6.842105263157895,7.388888888888889,6.647058823529412,6.533333333333333,6.785714285714286,6.394736842105263,5.527777777777778,2.0,28.0,6.0,2.0,1.0,5.0,1.0,4.0,1.0,6.0,8.0,1.0,6.0,8.0,6.0,7.0,9.0,1.0,9.0,9.0,1.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,35.0,0.0,35.0,10.0,10.0,10.0,50.0,0.0,0.0,0.0,50.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,8.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,7.0,0.10526315789473684,6.157894736842105,7.0,6.2105263157894735,5.578947368421052,6.368421052631579,4.631578947368421,5.473684210526316,6.2631578947368425,2.0,1.0,60.0,0.0,20.0,10.0,10.0,0.0,8.0,10.0,8.0,8.0,6.0,4.0,1.0,3.0,60.0,,30.0,30.0,,10.0,60.0,0.0,30.0,10.0,0.0,0.0,50.0,20.0,10.0,0.0,20.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0,7.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,1.0,1.0,0.0,40.0,0.0,20.0,20.0,0.0,20.0,60.0,0.0,30.0,10.0,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,7.0,8.0,8.0,8.0,7.0,7.0,9.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.0,391
